id,CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,GpuName,GpuMemorySize,GameResolution,GameSetting,GameName,FPS
248709,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248710,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248711,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248712,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248713,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248714,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,120.0
248715,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248716,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248717,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248718,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248719,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248720,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248721,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248722,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248723,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248724,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248725,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248726,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248727,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248728,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248729,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248730,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248731,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248732,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248733,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248734,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248735,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248736,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248737,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248738,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248739,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248740,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248741,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248742,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248743,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248744,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248745,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248746,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248747,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248748,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248749,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248750,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248751,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248752,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248753,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248754,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248755,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248756,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248757,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248758,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248759,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248760,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248761,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248762,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248763,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248764,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248765,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248766,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248767,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248768,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248769,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248770,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248771,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248772,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248773,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248774,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248775,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248776,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248777,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248778,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248779,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248780,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248781,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248782,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248783,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248784,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248785,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248786,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248787,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248788,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248789,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248790,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248791,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248792,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248793,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248794,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248795,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248796,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248797,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248798,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248799,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248800,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248801,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248802,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248803,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248804,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248805,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248806,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248807,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248808,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248809,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248810,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248811,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248812,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248813,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248814,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248815,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248816,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248817,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248818,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248819,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248820,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248821,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248822,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248823,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248824,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248825,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248826,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248827,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248828,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248829,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248830,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248831,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248832,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248833,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248834,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248835,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248836,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248837,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248838,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248839,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248840,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248841,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248842,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248843,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248844,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248845,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248846,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248847,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248848,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248849,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248850,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248851,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248852,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248853,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248854,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248855,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248856,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248857,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248858,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248859,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248860,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248861,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248862,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248863,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248864,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248865,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248866,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248867,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248868,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248869,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248870,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248871,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248872,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248873,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248874,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248875,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248876,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248877,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248878,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248879,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248880,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248881,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248882,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248883,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248884,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248885,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248886,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248887,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248888,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248889,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248890,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248891,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248892,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248893,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248894,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248895,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248896,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248897,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248898,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248899,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248900,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
248901,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,max,playerUnknownsBattlegrounds,130.0
